"","Parameter","average","lower","mode","higher","Category","Covariate","Time"
"p[12,6,9]","p",0.0526575283233432,0.0393627387511288,0.0522137992105398,0.0687946054607378,"12","6","9"
"p[13,6,9]","p",0.0342465045954402,0.022554721259753,0.0334888115270367,0.0508021576394839,"13","6","9"
"p[14,6,9]","p",0.0370785305829211,0.0250299384695846,0.0364228513715212,0.0527231576835296,"14","6","9"
"p[15,6,9]","p",0.0347520123602299,0.0234508948763651,0.0338076310471526,0.0509391184135885,"15","6","9"
"p[16,6,9]","p",0.0426588851606968,0.0299192771245817,0.0420200020566716,0.058995768121202,"16","6","9"
"p[17,6,9]","p",0.0342465045954402,0.022554721259753,0.0334888115270367,0.050802157639484,"17","6","9"
"p[18,6,9]","p",0.0456162510852488,0.0318429154609596,0.044814579739823,0.0631772269045758,"18","6","9"
"p[19,6,9]","p",0.0531641428394291,0.0394657341039069,0.0525743054408997,0.0705691306435695,"19","6","9"
"p[20,6,9]","p",0.0375071431538571,0.0251895462285505,0.0368972378524308,0.0538892119747318,"20","6","9"
"p[21,6,9]","p",0.0633963918412322,0.0498491585965655,0.0630038164400702,0.078164702092202,"21","6","9"
"p[22,6,9]","p",0.0347520123602299,0.0234508948763651,0.0338076310471526,0.0509391184135885,"22","6","9"
"p[23,6,9]","p",0.0426588851606968,0.0299192771245817,0.0420200020566716,0.058995768121202,"23","6","9"
"p[24,6,9]","p",0.0426588851606968,0.0299192771245817,0.0420200020566716,0.058995768121202,"24","6","9"
"p[25,6,9]","p",0.0526575283233432,0.0393627387511288,0.0522137992105398,0.0687946054607378,"25","6","9"
"p[26,6,9]","p",0.0347520123602299,0.0234508948763651,0.0338076310471526,0.0509391184135885,"26","6","9"
"p[27,6,9]","p",0.0347520123602299,0.0234508948763651,0.0338076310471526,0.0509391184135885,"27","6","9"
"p[28,6,9]","p",0.0531641428394291,0.0394657341039069,0.0525743054408997,0.0705691306435695,"28","6","9"
"p[29,6,9]","p",0.0375071431538571,0.0251895462285505,0.0368972378524308,0.0538892119747318,"29","6","9"
"p[30,6,9]","p",0.0526575283233432,0.0393627387511288,0.0522137992105398,0.0687946054607378,"30","6","9"
"p[31,6,9]","p",0.0456162510852488,0.0318429154609596,0.044814579739823,0.0631772269045758,"31","6","9"
"p[32,6,9]","p",0.0342465045954402,0.022554721259753,0.0334888115270367,0.0508021576394839,"32","6","9"
"p[33,6,9]","p",0.0456162510852488,0.0318429154609596,0.044814579739823,0.0631772269045758,"33","6","9"
"p[34,6,9]","p",0.0426588851606968,0.0299192771245817,0.0420200020566716,0.058995768121202,"34","6","9"
"p[35,6,9]","p",0.0347520123602299,0.0234508948763651,0.0338076310471526,0.0509391184135885,"35","6","9"
"p[36,6,9]","p",0.0347520123602299,0.0234508948763652,0.0338076310471527,0.0509391184135885,"36","6","9"
"p[37,6,9]","p",0.0347520123602299,0.0234508948763651,0.0338076310471526,0.0509391184135885,"37","6","9"
"p[38,6,9]","p",0.0426588851606968,0.0299192771245817,0.0420200020566716,0.058995768121202,"38","6","9"
"p[39,6,9]","p",0.0375071431538571,0.0251895462285505,0.0368972378524308,0.0538892119747318,"39","6","9"
"p[40,6,9]","p",0.0633963918412322,0.0498491585965655,0.0630038164400702,0.078164702092202,"40","6","9"
"p[41,6,9]","p",0.0426588851606968,0.0299192771245817,0.0420200020566716,0.058995768121202,"41","6","9"
"p[42,6,9]","p",0.0342465045954402,0.022554721259753,0.0334888115270367,0.050802157639484,"42","6","9"
"p[43,6,9]","p",0.0370785305829211,0.0250299384695846,0.0364228513715212,0.0527231576835296,"43","6","9"
"p[44,6,9]","p",0.0531641428394291,0.0394657341039069,0.0525743054408997,0.0705691306435695,"44","6","9"
"p[45,6,9]","p",0.0375071431538571,0.0251895462285505,0.0368972378524308,0.0538892119747318,"45","6","9"
"p[46,6,9]","p",0.0426588851606968,0.0299192771245817,0.0420200020566716,0.058995768121202,"46","6","9"
"p[47,6,9]","p",0.0370785305829211,0.0250299384695846,0.0364228513715211,0.0527231576835296,"47","6","9"
"p[48,6,9]","p",0.0375071431538571,0.0251895462285505,0.0368972378524308,0.0538892119747318,"48","6","9"
"p[49,6,9]","p",0.0526575283233432,0.0393627387511288,0.0522137992105398,0.0687946054607378,"49","6","9"
"p[50,6,9]","p",0.0342465045954402,0.022554721259753,0.0334888115270367,0.0508021576394839,"50","6","9"
"p[51,6,9]","p",0.0526575283233432,0.0393627387511288,0.0522137992105398,0.0687946054607378,"51","6","9"
"p[52,6,9]","p",0.0633963918412322,0.0498491585965655,0.0630038164400702,0.078164702092202,"52","6","9"
"p[53,6,9]","p",0.0426588851606968,0.0299192771245817,0.0420200020566716,0.058995768121202,"53","6","9"
"p[54,6,9]","p",0.0342465045954402,0.022554721259753,0.0334888115270367,0.050802157639484,"54","6","9"
"p[55,6,9]","p",0.0342465045954402,0.022554721259753,0.0334888115270367,0.050802157639484,"55","6","9"
"p[56,6,9]","p",0.0531641428394291,0.0394657341039069,0.0525743054408997,0.0705691306435695,"56","6","9"
"p[57,6,9]","p",0.0347520123602299,0.0234508948763651,0.0338076310471526,0.0509391184135885,"57","6","9"
"p[58,6,9]","p",0.0633963918412322,0.0498491585965655,0.0630038164400702,0.0781647020922019,"58","6","9"
"p[59,6,9]","p",0.0375071431538571,0.0251895462285505,0.0368972378524308,0.0538892119747318,"59","6","9"
"p[60,6,9]","p",0.0633963918412322,0.0498491585965655,0.0630038164400702,0.078164702092202,"60","6","9"
"p[61,6,9]","p",0.0375071431538571,0.0251895462285505,0.0368972378524308,0.0538892119747318,"61","6","9"
"p[62,6,9]","p",0.0531641428394291,0.0394657341039069,0.0525743054408997,0.0705691306435695,"62","6","9"
"p[63,6,9]","p",0.0456162510852488,0.0318429154609596,0.044814579739823,0.0631772269045758,"63","6","9"
"p[64,6,9]","p",0.0526575283233432,0.0393627387511288,0.0522137992105398,0.0687946054607378,"64","6","9"
"p[65,6,9]","p",0.0370785305829211,0.0250299384695846,0.0364228513715211,0.0527231576835296,"65","6","9"
"p[66,6,9]","p",0.0633963918412322,0.0498491585965655,0.0630038164400702,0.078164702092202,"66","6","9"
"p[67,6,9]","p",0.0370785305829211,0.0250299384695846,0.0364228513715211,0.0527231576835296,"67","6","9"
"p[68,6,9]","p",0.0531641428394291,0.0394657341039069,0.0525743054408997,0.0705691306435696,"68","6","9"
"p[69,6,9]","p",0.0526575283233432,0.0393627387511288,0.0522137992105398,0.0687946054607378,"69","6","9"
"p[70,6,9]","p",0.0456162510852488,0.0318429154609596,0.044814579739823,0.0631772269045758,"70","6","9"
"p[71,6,9]","p",0.0456162510852488,0.0318429154609597,0.044814579739823,0.0631772269045758,"71","6","9"
"p[72,6,9]","p",0.0342465045954402,0.022554721259753,0.0334888115270367,0.050802157639484,"72","6","9"
"p[1,7,9]","p",0.0631192783205223,0.0498136136441071,0.0628193195258267,0.077657206480459,"1","7","9"
"p[2,7,9]","p",0.0374929956718225,0.0256224182046051,0.0369977398803596,0.0522786550712128,"2","7","9"
"p[3,7,9]","p",0.0531032277711346,0.0391622236082865,0.0526376711852693,0.0688491692165688,"3","7","9"
"p[4,7,9]","p",0.0370159205950275,0.0243819596741738,0.0363133804609101,0.0519394480503065,"4","7","9"
"p[5,7,9]","p",0.0524968464346999,0.0385077455924736,0.0521445881993551,0.068553559739724,"5","7","9"
"p[6,7,9]","p",0.0370159205950275,0.0243819596741739,0.0363133804609101,0.0519394480503065,"6","7","9"
"p[7,7,9]","p",0.0631192783205223,0.049813613644107,0.0628193195258266,0.077657206480459,"7","7","9"
"p[8,7,9]","p",0.0531032277711346,0.0391622236082865,0.0526376711852693,0.0688491692165688,"8","7","9"
"p[9,7,9]","p",0.0454737782974396,0.0321746047751057,0.0449830527781395,0.0621309104992667,"9","7","9"
"p[10,7,9]","p",0.0370159205950275,0.0243819596741739,0.0363133804609101,0.0519394480503065,"10","7","9"
"p[11,7,9]","p",0.0454737782974396,0.0321746047751057,0.0449830527781395,0.0621309104992666,"11","7","9"
"p[12,7,9]","p",0.0524968464346999,0.0385077455924736,0.0521445881993551,0.068553559739724,"12","7","9"
"p[13,7,9]","p",0.0339768464420398,0.0227407956332264,0.0335377174861887,0.0490014910167397,"13","7","9"
"p[14,7,9]","p",0.0370159205950275,0.0243819596741739,0.0363133804609101,0.0519394480503065,"14","7","9"
"p[15,7,9]","p",0.0345692403913599,0.0227016459741216,0.0342780069133255,0.0492040739010653,"15","7","9"
"p[16,7,9]","p",0.0422885336145242,0.0291310450731669,0.041980688132767,0.0578107838857598,"16","7","9"
"p[17,7,9]","p",0.0339768464420398,0.0227407956332264,0.0335377174861887,0.0490014910167397,"17","7","9"
"p[18,7,9]","p",0.0454737782974396,0.0321746047751057,0.0449830527781395,0.0621309104992667,"18","7","9"
"p[19,7,9]","p",0.0531032277711346,0.0391622236082865,0.0526376711852693,0.0688491692165688,"19","7","9"
"p[20,7,9]","p",0.0374929956718225,0.0256224182046051,0.0369977398803596,0.0522786550712128,"20","7","9"
"p[21,7,9]","p",0.0631192783205223,0.049813613644107,0.0628193195258267,0.077657206480459,"21","7","9"
"p[22,7,9]","p",0.0345692403913599,0.0227016459741216,0.0342780069133255,0.0492040739010653,"22","7","9"
"p[23,7,9]","p",0.0422885336145242,0.029131045073167,0.041980688132767,0.0578107838857598,"23","7","9"
"p[24,7,9]","p",0.0422885336145242,0.029131045073167,0.041980688132767,0.0578107838857598,"24","7","9"
"p[25,7,9]","p",0.0524968464346999,0.0385077455924736,0.0521445881993551,0.068553559739724,"25","7","9"
"p[26,7,9]","p",0.0345692403913599,0.0227016459741216,0.0342780069133255,0.0492040739010653,"26","7","9"
"p[27,7,9]","p",0.0345692403913599,0.0227016459741216,0.0342780069133255,0.0492040739010653,"27","7","9"
"p[28,7,9]","p",0.0531032277711346,0.0391622236082865,0.0526376711852693,0.0688491692165688,"28","7","9"
"p[29,7,9]","p",0.0374929956718225,0.0256224182046051,0.0369977398803596,0.0522786550712128,"29","7","9"
"p[30,7,9]","p",0.0524968464346999,0.0385077455924736,0.0521445881993551,0.068553559739724,"30","7","9"
"p[31,7,9]","p",0.0454737782974396,0.0321746047751057,0.0449830527781395,0.0621309104992667,"31","7","9"
"p[32,7,9]","p",0.0339768464420398,0.0227407956332264,0.0335377174861887,0.0490014910167397,"32","7","9"
"p[33,7,9]","p",0.0454737782974396,0.0321746047751057,0.0449830527781395,0.0621309104992667,"33","7","9"
"p[34,7,9]","p",0.0422885336145242,0.0291310450731669,0.041980688132767,0.0578107838857598,"34","7","9"
"p[35,7,9]","p",0.0345692403913599,0.0227016459741216,0.0342780069133255,0.0492040739010653,"35","7","9"
"p[36,7,9]","p",0.0345692403913599,0.0227016459741216,0.0342780069133255,0.0492040739010653,"36","7","9"
"p[37,7,9]","p",0.0345692403913599,0.0227016459741216,0.0342780069133255,0.0492040739010653,"37","7","9"
"p[38,7,9]","p",0.0422885336145242,0.0291310450731669,0.041980688132767,0.0578107838857598,"38","7","9"
"p[39,7,9]","p",0.0374929956718225,0.0256224182046051,0.0369977398803596,0.0522786550712128,"39","7","9"
"p[40,7,9]","p",0.0631192783205223,0.049813613644107,0.0628193195258266,0.077657206480459,"40","7","9"
"p[41,7,9]","p",0.0422885336145242,0.0291310450731669,0.041980688132767,0.0578107838857598,"41","7","9"
"p[42,7,9]","p",0.0339768464420398,0.0227407956332264,0.0335377174861887,0.0490014910167397,"42","7","9"
"p[43,7,9]","p",0.0370159205950275,0.0243819596741738,0.0363133804609101,0.0519394480503065,"43","7","9"
"p[44,7,9]","p",0.0531032277711346,0.0391622236082865,0.0526376711852693,0.0688491692165688,"44","7","9"
"p[45,7,9]","p",0.0374929956718225,0.0256224182046051,0.0369977398803596,0.0522786550712128,"45","7","9"
"p[46,7,9]","p",0.0422885336145242,0.0291310450731669,0.041980688132767,0.0578107838857598,"46","7","9"
"p[47,7,9]","p",0.0370159205950275,0.0243819596741739,0.0363133804609101,0.0519394480503065,"47","7","9"
"p[48,7,9]","p",0.0374929956718225,0.0256224182046051,0.0369977398803596,0.0522786550712128,"48","7","9"
"p[49,7,9]","p",0.0524968464346999,0.0385077455924736,0.0521445881993551,0.068553559739724,"49","7","9"
"p[50,7,9]","p",0.0339768464420398,0.0227407956332264,0.0335377174861887,0.0490014910167397,"50","7","9"
"p[51,7,9]","p",0.0524968464346999,0.0385077455924736,0.0521445881993551,0.068553559739724,"51","7","9"
"p[52,7,9]","p",0.0631192783205223,0.0498136136441071,0.0628193195258267,0.077657206480459,"52","7","9"
"p[53,7,9]","p",0.0422885336145242,0.029131045073167,0.041980688132767,0.0578107838857598,"53","7","9"
"p[54,7,9]","p",0.0339768464420398,0.0227407956332264,0.0335377174861887,0.0490014910167397,"54","7","9"
"p[55,7,9]","p",0.0339768464420398,0.0227407956332264,0.0335377174861887,0.0490014910167397,"55","7","9"
"p[56,7,9]","p",0.0531032277711346,0.0391622236082865,0.0526376711852693,0.0688491692165688,"56","7","9"
"p[57,7,9]","p",0.0345692403913599,0.0227016459741216,0.0342780069133255,0.0492040739010653,"57","7","9"
"p[58,7,9]","p",0.0631192783205223,0.0498136136441071,0.0628193195258267,0.077657206480459,"58","7","9"
"p[59,7,9]","p",0.0374929956718225,0.0256224182046051,0.0369977398803596,0.0522786550712128,"59","7","9"
"p[60,7,9]","p",0.0631192783205223,0.049813613644107,0.0628193195258267,0.077657206480459,"60","7","9"
"p[61,7,9]","p",0.0374929956718225,0.0256224182046051,0.0369977398803596,0.0522786550712128,"61","7","9"
"p[62,7,9]","p",0.0531032277711346,0.0391622236082865,0.0526376711852693,0.0688491692165688,"62","7","9"
"p[63,7,9]","p",0.0454737782974396,0.0321746047751057,0.0449830527781395,0.0621309104992667,"63","7","9"
"p[64,7,9]","p",0.0524968464346999,0.0385077455924736,0.0521445881993551,0.068553559739724,"64","7","9"
"p[65,7,9]","p",0.0370159205950275,0.0243819596741739,0.0363133804609101,0.0519394480503065,"65","7","9"
"p[66,7,9]","p",0.0631192783205223,0.049813613644107,0.0628193195258267,0.077657206480459,"66","7","9"
"p[67,7,9]","p",0.0370159205950275,0.0243819596741739,0.0363133804609101,0.0519394480503065,"67","7","9"
"p[68,7,9]","p",0.0531032277711346,0.0391622236082865,0.0526376711852693,0.0688491692165688,"68","7","9"
"p[69,7,9]","p",0.0524968464346999,0.0385077455924736,0.0521445881993551,0.068553559739724,"69","7","9"
"p[70,7,9]","p",0.0454737782974396,0.0321746047751057,0.0449830527781395,0.0621309104992667,"70","7","9"
"p[71,7,9]","p",0.0454737782974396,0.0321746047751057,0.0449830527781395,0.0621309104992667,"71","7","9"
"p[72,7,9]","p",0.0339768464420398,0.0227407956332264,0.0335377174861887,0.0490014910167397,"72","7","9"
"p[1,1,10]","p",0.432289253196349,0.386704475986157,0.431566322511993,0.476391114807123,"1","1","10"
"p[2,1,10]","p",0.536143966155186,0.466524729420296,0.534155254680593,0.605196478845188,"2","1","10"
"p[3,1,10]","p",0.482399548572569,0.424695612842595,0.483527952871046,0.540520864560261,"3","1","10"
"p[4,1,10]","p",0.539730619921752,0.471528559353986,0.539815375366484,0.607682205737703,"4","1","10"
"p[5,1,10]","p",0.486208465516249,0.429507241718924,0.48762725151273,0.542357040882179,"5","1","10"
"p[6,1,10]","p",0.539730619921752,0.471528559353986,0.539815375366484,0.607682205737703,"6","1","10"
"p[7,1,10]","p",0.432289253196349,0.386704475986157,0.431566322511993,0.476391114807123,"7","1","10"
"p[8,1,10]","p",0.482399548572569,0.424695612842595,0.483527952871045,0.540520864560261,"8","1","10"
"p[9,1,10]","p",0.488301957984252,0.431986803763206,0.488669500150903,0.54530932704551,"9","1","10"
"p[10,1,10]","p",0.539730619921752,0.471528559353986,0.539815375366484,0.607682205737703,"10","1","10"
"p[11,1,10]","p",0.488301957984252,0.431986803763206,0.488669500150903,0.54530932704551,"11","1","10"
"p[12,1,10]","p",0.486208465516249,0.429507241718924,0.48762725151273,0.542357040882179,"12","1","10"
"p[13,1,10]","p",0.603833323459444,0.538401787944827,0.604094541301821,0.667016406140714,"13","1","10"
"p[14,1,10]","p",0.539730619921752,0.471528559353986,0.539815375366484,0.607682205737703,"14","1","10"
"p[15,1,10]","p",0.600428418225611,0.534346512423611,0.599956045021074,0.669501507084524,"15","1","10"
"p[16,1,10]","p",0.553305688630628,0.490978668433988,0.553384555224886,0.613383716687876,"16","1","10"
"p[17,1,10]","p",0.603833323459444,0.538401787944827,0.604094541301821,0.667016406140714,"17","1","10"
"p[18,1,10]","p",0.488301957984252,0.431986803763206,0.488669500150902,0.54530932704551,"18","1","10"
"p[19,1,10]","p",0.482399548572569,0.424695612842595,0.483527952871045,0.540520864560261,"19","1","10"
"p[20,1,10]","p",0.536143966155186,0.466524729420296,0.534155254680593,0.605196478845188,"20","1","10"
"p[21,1,10]","p",0.432289253196349,0.386704475986157,0.431566322511993,0.476391114807123,"21","1","10"
"p[22,1,10]","p",0.600428418225611,0.534346512423611,0.599956045021074,0.669501507084524,"22","1","10"
"p[23,1,10]","p",0.553305688630628,0.490978668433988,0.553384555224886,0.613383716687876,"23","1","10"
"p[24,1,10]","p",0.553305688630628,0.490978668433988,0.553384555224886,0.613383716687877,"24","1","10"
"p[25,1,10]","p",0.486208465516249,0.429507241718924,0.48762725151273,0.542357040882179,"25","1","10"
"p[26,1,10]","p",0.600428418225611,0.534346512423611,0.599956045021074,0.669501507084524,"26","1","10"
"p[27,1,10]","p",0.600428418225611,0.534346512423611,0.599956045021074,0.669501507084524,"27","1","10"
"p[28,1,10]","p",0.482399548572569,0.424695612842595,0.483527952871046,0.540520864560261,"28","1","10"
"p[29,1,10]","p",0.536143966155186,0.466524729420296,0.534155254680593,0.605196478845188,"29","1","10"
"p[30,1,10]","p",0.486208465516249,0.429507241718924,0.48762725151273,0.542357040882179,"30","1","10"
"p[31,1,10]","p",0.488301957984252,0.431986803763206,0.488669500150903,0.54530932704551,"31","1","10"
"p[32,1,10]","p",0.603833323459444,0.538401787944827,0.604094541301821,0.667016406140714,"32","1","10"
"p[33,1,10]","p",0.488301957984252,0.431986803763206,0.488669500150903,0.54530932704551,"33","1","10"
"p[34,1,10]","p",0.553305688630628,0.490978668433988,0.553384555224886,0.613383716687876,"34","1","10"
"p[35,1,10]","p",0.600428418225611,0.534346512423611,0.599956045021074,0.669501507084524,"35","1","10"
"p[36,1,10]","p",0.600428418225611,0.534346512423611,0.599956045021074,0.669501507084524,"36","1","10"
"p[37,1,10]","p",0.600428418225611,0.534346512423611,0.599956045021074,0.669501507084524,"37","1","10"
"p[38,1,10]","p",0.553305688630628,0.490978668433988,0.553384555224886,0.613383716687876,"38","1","10"
"p[39,1,10]","p",0.536143966155186,0.466524729420296,0.534155254680593,0.605196478845188,"39","1","10"
"p[40,1,10]","p",0.432289253196349,0.386704475986157,0.431566322511993,0.476391114807123,"40","1","10"
"p[41,1,10]","p",0.553305688630628,0.490978668433988,0.553384555224886,0.613383716687876,"41","1","10"
"p[42,1,10]","p",0.603833323459444,0.538401787944827,0.604094541301821,0.667016406140714,"42","1","10"
"p[43,1,10]","p",0.539730619921752,0.471528559353986,0.539815375366484,0.607682205737703,"43","1","10"
"p[44,1,10]","p",0.482399548572569,0.424695612842595,0.483527952871045,0.540520864560261,"44","1","10"
"p[45,1,10]","p",0.536143966155186,0.466524729420295,0.534155254680593,0.605196478845188,"45","1","10"
"p[46,1,10]","p",0.553305688630628,0.490978668433988,0.553384555224886,0.613383716687877,"46","1","10"
"p[47,1,10]","p",0.539730619921752,0.471528559353986,0.539815375366484,0.607682205737703,"47","1","10"
"p[48,1,10]","p",0.536143966155186,0.466524729420296,0.534155254680593,0.605196478845188,"48","1","10"
